248-23_Parent_Identify	2	Response	18	14939	4780	1
248-23_Parent_Identify	8	Response	18	76458	9005	1
248-23_Parent_Identify	10	Response	24	93978	7039	1
248-23_Parent_Identify	12	Response	20	117257	11831	1
248-23_Parent_Identify	15	Response	18	141577	509	1
248-23_Parent_Identify	16	Response	18	151577	5845	1
248-23_Parent_Identify	18	Response	24	167737	3351	1
248-23_Parent_Identify	20	Response	22	190616	6911	1
248-23_Parent_Identify	22	Response	20	209016	7323	1
248-23_Parent_Identify	24	Response	18	226695	5683	1
248-23_Parent_Identify	26	Response	22	248215	7216	1
248-23_Parent_Identify	28	Response	24	262214	2395	1
248-23_Parent_Identify	30	Response	24	285414	5443	1
248-23_Parent_Identify	32	Response	18	304533	4243	1
248-23_Parent_Identify	34	Response	22	323893	5115	1
248-23_Parent_Identify	36	Response	20	340773	3175	1
248-23_Parent_Identify	38	Response	24	359572	2988	1
248-23_Parent_Identify	40	Response	18	379092	3187	1
248-23_Parent_Identify	40	Response	24	382932	7027	1
248-23_Parent_Identify	42	Response	24	399412	4354	1
248-23_Parent_Identify	46	Response	20	439811	5946	1
248-23_Parent_Identify	50	Response	18	476370	4199	1
248-23_Parent_Identify	52	Response	18	496690	5365	1
248-23_Parent_Identify	56	Response	24	533329	4031	1
248-23_Parent_Identify	58	Response	22	551968	2684	1
248-23_Parent_Identify	60	Response	18	575248	6977	1
248-23_Parent_Identify	62	Response	20	593328	6403	1
248-23_Parent_Identify	64	Response	24	613087	5844	1
248-23_Parent_Identify	66	Response	22	631407	4843	1
248-23_Parent_Identify	66	Response	24	631967	5403	1
248-23_Parent_Identify	68	Response	18	648607	3223	1
248-23_Parent_Identify	68	Response	24	652206	6822	1
248-23_Parent_Identify	70	Response	18	670366	6329	1
248-23_Parent_Identify	72	Response	22	688526	4336	1
248-23_Parent_Identify	74	Response	24	706606	3096	1
248-23_Parent_Identify	76	Response	22	725885	3722	1
248-23_Parent_Identify	76	Response	20	726768	4604	1
248-23_Parent_Identify	80	Response	18	766284	5315	1
248-23_Parent_Identify	82	Response	22	784284	2995	1
248-23_Parent_Identify	84	Response	22	807164	5555	1
248-23_Parent_Identify	86	Response	20	822363	2434	1
248-23_Parent_Identify	88	Response	18	842123	3540	1
248-23_Parent_Identify	88	Response	24	843722	5140	1
248-23_Parent_Identify	90	Response	18	865322	6587	1
248-23_Parent_Identify	92	Response	24	882842	4787	1
248-23_Parent_Identify	94	Response	18	903081	4874	1
248-23_Parent_Identify	96	Response	20	923881	5854	1
248-23_Parent_Identify	96	Response	18	924921	6893	1
248-23_Parent_Identify	98	Response	22	941721	5206	1
248-23_Parent_Identify	100	Response	22	960760	5925	1
248-23_Parent_Identify	102	Response	24	978120	4132	1
248-23_Parent_Identify	104	Response	24	1000440	6132	1
248-23_Parent_Identify	108	Response	22	1037319	6204	1
248-23_Parent_Identify	110	Response	24	1056439	5171	1
248-23_Parent_Identify	112	Response	24	1076038	4785	1
248-23_Parent_Identify	114	Response	18	1095797	5557	1
248-23_Parent_Identify	116	Response	22	1114917	4524	1
248-23_Parent_Identify	118	Response	20	1135877	6830	1
248-23_Parent_Identify	120	Response	18	1153476	4943	1
248-23_Parent_Identify	122	Response	20	1171156	3636	1
248-23_Parent_Identify	122	Response	24	1174356	6836	1
248-23_Parent_Identify	124	Response	24	1192516	5010	1
248-23_Parent_Identify	126	Response	24	1211875	5216	1
248-23_Parent_Identify	128	Response	20	1231475	5829	1
248-23_Parent_Identify	132	Response	20	1268034	5747	1
248-23_Parent_Identify	134	Response	22	1287554	5114	1
248-23_Parent_Identify	136	Response	22	1307953	5194	1
248-23_Parent_Identify	138	Response	24	1326113	4700	1
248-23_Parent_Identify	140	Response	24	1345233	5333	1
248-23_Parent_Identify	142	Response	22	1363792	4406	1
248-23_Parent_Identify	144	Response	24	1385392	5686	1
248-23_Parent_Identify	146	Response	20	1406111	7419	1
248-23_Parent_Identify	148	Response	22	1424831	6153	1
248-23_Parent_Identify	148	Response	20	1425712	7033	1
248-23_Parent_Identify	150	Response	20	1444671	6839	1
248-23_Parent_Identify	152	Response	18	1463470	6652	1
248-23_Parent_Identify	154	Response	22	1480750	5444	1
248-23_Parent_Identify	156	Response	18	1497869	4410	1
248-23_Parent_Identify	158	Response	24	1517949	5503	1
248-23_Parent_Identify	160	Response	20	1538269	5670	1
248-23_Parent_Identify	162	Response	18	1557868	5117	1
248-23_Parent_Identify	164	Response	20	1576908	5336	1
248-23_Parent_Identify	166	Response	18	1596027	6301	1
248-23_Parent_Identify	168	Response	20	1614107	4062	1
248-23_Parent_Identify	170	Response	24	1636187	6655	1
248-23_Parent_Identify	172	Response	22	1655146	5629	1
248-23_Parent_Identify	174	Response	20	1673386	5548	1
248-23_Parent_Identify	176	Response	24	1693305	5481	1
248-23_Parent_Identify	178	Response	22	1711945	5800	1
248-23_Parent_Identify	178	Response	24	1712025	5880	1
248-23_Parent_Identify	180	Response	20	1731705	6240	1
248-23_Parent_Identify	180	Response	18	1734985	9520	1
248-23_Parent_Identify	182	Response	18	1749464	5512	1
248-23_Parent_Identify	184	Response	18	1766824	4052	1
248-23_Parent_Identify	186	Response	24	1788584	5659	1
248-23_Parent_Identify	188	Response	18	1809943	6866	1
248-23_Parent_Identify	190	Response	24	1828183	5452	1
248-23_Parent_Identify	192	Response	18	1846983	5265	1
248-23_Parent_Identify	194	Response	18	1866822	6451	1
248-23_Parent_Identify	196	Response	20	1884421	5396	4
248-23_Parent_Identify	198	Response	22	1903861	6183	1
248-23_Parent_Identify	200	Response	18	1923381	7049	1
248-23_Parent_Identify	202	Response	18	1940821	4169	1
248-23_Parent_Identify	204	Response	18	1962340	5870	1
248-23_Parent_Identify	206	Response	20	1980420	5628	1
248-23_Parent_Identify	206	Response	18	1981939	7148	1
248-23_Parent_Identify	208	Response	18	2002340	7562	1
248-23_Parent_Identify	210	Response	24	2018979	5548	1
248-23_Parent_Identify	212	Response	20	2037299	5880	1
248-23_Parent_Identify	214	Response	20	2055938	6366	1
248-23_Parent_Identify	216	Response	18	2075138	6912	1
248-23_Parent_Identify	218	Response	24	2093378	5665	1
248-23_Parent_Identify	220	Response	22	2114017	5985	1
248-23_Parent_Identify	222	Response	24	2132177	5658	1
248-23_Parent_Identify	224	Response	18	2152896	6391	1
248-23_Parent_Identify	226	Response	22	2172256	6431	1
248-23_Parent_Identify	228	Response	20	2190496	4685	1
248-23_Parent_Identify	230	Response	18	2211935	7637	1
248-23_Parent_Identify	232	Response	24	2230735	7617	1
248-23_Parent_Identify	234	Response	18	2248814	6210	1
248-23_Parent_Identify	236	Response	20	2266494	5402	1
248-23_Parent_Identify	238	Response	18	2285453	4542	1
248-23_Parent_Identify	240	Response	22	2305853	6122	1
248-23_Parent_Identify	242	Response	18	2324013	4795	1
248-23_Parent_Identify	244	Response	18	2343212	5841	1
248-23_Parent_Identify	246	Response	18	2360892	5200	1
248-23_Parent_Identify	248	Response	22	2380892	5713	1
248-23_Parent_Identify	248	Response	24	2381213	6034	1
248-23_Parent_Identify	250	Response	24	2399531	6198	1
248-23_Parent_Identify	254	Response	24	2438091	6451	1
248-23_Parent_Identify	256	Response	24	2456410	6450	1
248-23_Parent_Identify	258	Response	22	2474570	6122	1
248-23_Parent_Identify	258	Response	24	2474811	6363	1
248-23_Parent_Identify	260	Response	22	2492089	5488	1
248-23_Parent_Identify	262	Response	24	2510969	5381	1
248-23_Parent_Identify	264	Response	22	2531289	7546	1
248-23_Parent_Identify	266	Response	24	2547688	5792	1
248-23_Parent_Identify	268	Response	22	2565928	4878	1
248-23_Parent_Identify	270	Response	18	2586328	6125	1
248-23_Parent_Identify	272	Response	22	2606247	7224	1
248-23_Parent_Identify	274	Response	24	2625447	6105	1
248-23_Parent_Identify	276	Response	18	2643446	4784	1
248-23_Parent_Identify	278	Response	20	2663446	5297	1
248-23_Parent_Identify	280	Response	24	2682086	5783	1
248-23_Parent_Identify	284	Response	18	2720565	5956	1
248-23_Parent_Identify	286	Response	20	2738885	5122	1
248-23_Parent_Identify	288	Response	18	2758964	6381	1
248-23_Parent_Identify	290	Response	24	2776964	4895	1
248-23_Parent_Identify	292	Response	18	2796163	4774	1
248-23_Parent_Identify	294	Response	18	2814163	4787	1
248-23_Parent_Identify	296	Response	24	2834323	6292	1
248-23_Parent_Identify	298	Response	18	2853922	6572	1
248-23_Parent_Identify	300	Response	22	2869922	4584	1
248-23_Parent_Identify	302	Response	24	2889281	5290	1
248-23_Parent_Identify	304	Response	22	2907361	4716	1
248-23_Parent_Identify	306	Response	22	2928083	6452	1
248-23_Parent_Identify	308	Response	18	2947920	6302	1
248-23_Parent_Identify	310	Response	22	2970000	8396	1
248-23_Parent_Identify	312	Response	20	2985760	6002	1
248-23_Parent_Identify	314	Response	24	3004799	6055	1
248-23_Parent_Identify	316	Response	22	3023119	6220	1
248-23_Parent_Identify	318	Response	24	3043198	6147	1
248-23_Parent_Identify	320	Response	20	3063678	6807	1
248-23_Parent_Identify	322	Response	22	3081838	6313	1
248-23_Parent_Identify	324	Response	20	3101917	6073	1
248-23_Parent_Identify	326	Response	24	3120557	5393	1
