1483_Parent_Identify	2	Response	24	13484	3324	1
1483_Parent_Identify	4	Response	20	37963	8817	1
1483_Parent_Identify	6	Response	18	58363	10563	1
1483_Parent_Identify	8	Response	22	72282	4663	1
1483_Parent_Identify	8	Response	24	72682	5062	1
1483_Parent_Identify	10	Response	18	93402	5797	1
1483_Parent_Identify	12	Response	18	111481	5889	1
1483_Parent_Identify	14	Response	24	129081	3835	1
1483_Parent_Identify	16	Response	24	148121	4388	1
1483_Parent_Identify	18	Response	24	171960	8741	1
1483_Parent_Identify	22	Response	18	203799	2274	1
1483_Parent_Identify	24	Response	24	225319	5306	1
1483_Parent_Identify	26	Response	20	245638	6139	1
1483_Parent_Identify	26	Response	18	245958	6459	1
1483_Parent_Identify	28	Response	24	262518	4698	1
1483_Parent_Identify	30	Response	22	282757	5119	1
1483_Parent_Identify	32	Response	24	305477	8018	1
1483_Parent_Identify	34	Response	18	321956	4179	1
1483_Parent_Identify	36	Response	18	343156	6059	1
1483_Parent_Identify	38	Response	24	360995	4911	1
1483_Parent_Identify	40	Response	22	379875	5471	1
1483_Parent_Identify	42	Response	24	399075	4351	1
1483_Parent_Identify	44	Response	18	419314	5104	1
1483_Parent_Identify	46	Response	24	436914	3717	1
1483_Parent_Identify	48	Response	20	457393	5543	1
1483_Parent_Identify	50	Response	24	475793	4123	1
1483_Parent_Identify	52	Response	20	497152	5663	1
1483_Parent_Identify	54	Response	24	514912	3936	1
1483_Parent_Identify	56	Response	20	535791	5996	1
1483_Parent_Identify	58	Response	24	551951	3835	1
1483_Parent_Identify	60	Response	24	570271	4000	1
1483_Parent_Identify	62	Response	18	590190	4933	1
1483_Parent_Identify	66	Response	18	627549	5984	1
1483_Parent_Identify	68	Response	20	648029	7311	1
1483_Parent_Identify	70	Response	18	664273	4568	1
1483_Parent_Identify	72	Response	20	685388	6697	1
1483_Parent_Identify	74	Response	24	700828	3816	1
1483_Parent_Identify	76	Response	18	720667	5001	1
1483_Parent_Identify	78	Response	20	741546	6061	1
1483_Parent_Identify	80	Response	20	759946	5807	1
1483_Parent_Identify	82	Response	24	780185	6560	1
1483_Parent_Identify	84	Response	20	798425	5147	1
1483_Parent_Identify	86	Response	20	821864	8267	1
1483_Parent_Identify	90	Response	18	857464	6893	1
1483_Parent_Identify	92	Response	24	873383	3825	1
1483_Parent_Identify	94	Response	24	893703	5325	1
1483_Parent_Identify	96	Response	24	911702	5170	1
1483_Parent_Identify	98	Response	20	932102	5584	1
1483_Parent_Identify	100	Response	20	953541	6704	1
1483_Parent_Identify	102	Response	20	974501	7511	1
1483_Parent_Identify	104	Response	18	993380	7238	1
1483_Parent_Identify	106	Response	20	1011620	6157	1
1483_Parent_Identify	108	Response	22	1028900	3451	1
1483_Parent_Identify	110	Response	24	1049459	5690	1
1483_Parent_Identify	112	Response	18	1067939	5682	1
1483_Parent_Identify	114	Response	20	1087539	5797	1
1483_Parent_Identify	116	Response	24	1106497	5935	1
1483_Parent_Identify	118	Response	22	1126897	6515	1
1483_Parent_Identify	120	Response	24	1143697	5161	1
1483_Parent_Identify	122	Response	20	1164016	6161	1
1483_Parent_Identify	124	Response	20	1181696	5686	1
1483_Parent_Identify	126	Response	18	1201375	7045	1
1483_Parent_Identify	128	Response	20	1219695	7044	1
1483_Parent_Identify	132	Response	20	1257374	5417	1
1483_Parent_Identify	134	Response	22	1278094	7150	1
1483_Parent_Identify	136	Response	18	1299693	9097	1
1483_Parent_Identify	138	Response	22	1322093	11677	1
1483_Parent_Identify	140	Response	20	1335132	5896	1
1483_Parent_Identify	142	Response	22	1354652	7262	1
1483_Parent_Identify	144	Response	20	1372411	6368	1
