642_Parent_Identify	2	Picture	HP,8	10160	0	1
642_Parent_Identify	4	Picture	NJ,64	28647	0	1
642_Parent_Identify	6	Picture	UK,32	47134	0	1
642_Parent_Identify	8	Picture	HH,8	66954	0	1
642_Parent_Identify	10	Picture	CX,16	85608	0	1
642_Parent_Identify	12	Picture	NI,64	105594	0	1
642_Parent_Identify	14	Picture	HG,8	125080	0	1
642_Parent_Identify	16	Picture	HD,8	143568	0	1
642_Parent_Identify	18	Picture	CP,16	163720	0	1
642_Parent_Identify	20	Picture	NL,64	182208	0	1
642_Parent_Identify	22	Picture	NM,64	201861	0	1
642_Parent_Identify	24	Picture	HJ,8	221680	0	1
642_Parent_Identify	26	Picture	UF,32	239668	0	1
642_Parent_Identify	28	Picture	UT,32	259488	0	1
642_Parent_Identify	30	Picture	CL,16	278142	0	1
642_Parent_Identify	32	Picture	HX,8	297295	0	1
642_Parent_Identify	34	Picture	UD,32	317281	0	1
642_Parent_Identify	36	Picture	NS,64	335269	0	1
642_Parent_Identify	38	Picture	HT,8	355422	0	1
642_Parent_Identify	40	Picture	CD,16	374242	0	1
642_Parent_Identify	42	Picture	HR,8	392729	0	1
642_Parent_Identify	44	Picture	CN,16	411217	0	1
642_Parent_Identify	46	Picture	HV,8	430203	0	1
642_Parent_Identify	48	Picture	UW,32	449357	0	1
642_Parent_Identify	50	Picture	NQ,64	468510	0	1
642_Parent_Identify	52	Picture	NN,64	488330	0	1
642_Parent_Identify	54	Picture	HW,8	506484	0	1
642_Parent_Identify	56	Picture	CW,16	526804	0	1
642_Parent_Identify	58	Picture	CE,16	546956	0	1
642_Parent_Identify	60	Picture	HC,8	564944	0	1
642_Parent_Identify	62	Picture	UA,32	583098	0	1
642_Parent_Identify	64	Picture	CH,16	601585	0	1
642_Parent_Identify	66	Picture	CO,16	620572	0	1
642_Parent_Identify	68	Picture	CK,16	639559	0	1
642_Parent_Identify	70	Picture	UN,32	658713	0	1
642_Parent_Identify	72	Picture	NH,64	677033	0	1
642_Parent_Identify	74	Picture	UL,32	695021	0	1
642_Parent_Identify	76	Picture	UV,32	713841	0	1
642_Parent_Identify	78	Picture	NV,64	732329	0	1
642_Parent_Identify	80	Picture	UB,32	750316	0	1
642_Parent_Identify	82	Picture	HA,8	769636	0	1
642_Parent_Identify	84	Picture	UH,32	788123	0	1
642_Parent_Identify	86	Picture	UU,32	806111	0	1
642_Parent_Identify	88	Picture	CM,16	826430	0	1
642_Parent_Identify	90	Picture	NR,64	844918	0	1
642_Parent_Identify	92	Picture	HM,8	864737	0	1
642_Parent_Identify	94	Picture	HN,8	884557	0	1
642_Parent_Identify	96	Picture	HK,8	902711	0	1
642_Parent_Identify	98	Picture	CS,16	921032	0	1
642_Parent_Identify	100	Picture	UP,32	939686	0	1
642_Parent_Identify	102	Picture	CJ,16	957673	0	1
642_Parent_Identify	104	Picture	CG,16	976660	0	1
642_Parent_Identify	106	Picture	UC,32	994814	0	1
642_Parent_Identify	108	Picture	UI,32	1014301	0	1
642_Parent_Identify	110	Picture	CR,16	1034620	0	1
642_Parent_Identify	112	Picture	CV,16	1052608	0	1
642_Parent_Identify	114	Picture	NC,64	1072094	0	1
642_Parent_Identify	116	Picture	HB,8	1090082	0	1
642_Parent_Identify	118	Picture	US,32	1109402	0	1
642_Parent_Identify	120	Picture	HI,8	1129555	0	1
642_Parent_Identify	122	Picture	CB,16	1148708	0	1
642_Parent_Identify	124	Picture	UE,32	1168861	0	1
642_Parent_Identify	126	Picture	CC,16	1189014	0	1
642_Parent_Identify	128	Picture	NP,64	1209333	0	1
642_Parent_Identify	130	Picture	HO,8	1227321	0	1
642_Parent_Identify	132	Picture	NO,64	1247640	0	1
642_Parent_Identify	134	Picture	CT,16	1266627	0	1
642_Parent_Identify	136	Picture	UR,32	1285614	0	1
642_Parent_Identify	138	Picture	NT,64	1303935	0	1
642_Parent_Identify	140	Picture	UJ,32	1323088	0	1
642_Parent_Identify	142	Picture	UM,32	1343074	0	1
642_Parent_Identify	144	Picture	CA,16	1362561	0	1
642_Parent_Identify	146	Picture	ND,64	1381381	0	1
642_Parent_Identify	148	Picture	UQ,32	1399869	0	1
642_Parent_Identify	150	Picture	NB,64	1419688	0	1
642_Parent_Identify	152	Picture	UG,32	1439841	0	1
642_Parent_Identify	154	Picture	HQ,8	1459494	0	1
642_Parent_Identify	156	Picture	NU,64	1477648	0	1
642_Parent_Identify	158	Picture	CF,16	1497135	0	1
642_Parent_Identify	160	Picture	NF,64	1517454	0	1
642_Parent_Identify	162	Picture	NE,64	1536774	0	1
642_Parent_Identify	164	Picture	HU,8	1556427	0	1
642_Parent_Identify	166	Picture	NG,64	1574915	0	1
642_Parent_Identify	168	Picture	NW,64	1594734	0	1
642_Parent_Identify	170	Picture	CU,16	1614221	0	1
642_Parent_Identify	172	Picture	NA,64	1633874	0	1
642_Parent_Identify	174	Picture	NX,64	1652694	0	1
642_Parent_Identify	176	Picture	CI,16	1672847	0	1
642_Parent_Identify	178	Picture	UX,32	1692500	0	1
642_Parent_Identify	180	Picture	HF,8	1710488	0	1
642_Parent_Identify	182	Picture	HS,8	1729308	0	1
642_Parent_Identify	184	Picture	HE,8	1748795	0	1
642_Parent_Identify	186	Picture	UO,32	1766782	0	1
642_Parent_Identify	188	Picture	HL,8	1785603	0	1
642_Parent_Identify	190	Picture	CQ,16	1803757	0	1
642_Parent_Identify	192	Picture	NK,64	1822910	0	1
642_Parent_Identify	194	Picture	HP,8	1842230	0	1
642_Parent_Identify	196	Picture	NJ,64	1860718	0	1
642_Parent_Identify	198	Picture	UK,32	1880371	0	1
642_Parent_Identify	200	Picture	HH,8	1899691	0	1
642_Parent_Identify	202	Picture	CX,16	1918178	0	1
642_Parent_Identify	204	Picture	NI,64	1936166	0	1
642_Parent_Identify	206	Picture	HG,8	1955319	0	1
642_Parent_Identify	208	Picture	HD,8	1974306	0	1
642_Parent_Identify	210	Picture	CP,16	1993793	0	1
642_Parent_Identify	212	Picture	NL,64	2013779	0	1
642_Parent_Identify	214	Picture	NM,64	2031933	0	1
642_Parent_Identify	216	Picture	HJ,8	2050087	0	1
642_Parent_Identify	218	Picture	UF,32	2069074	0	1
642_Parent_Identify	220	Picture	UT,32	2088394	0	1
642_Parent_Identify	222	Picture	CL,16	2108547	0	1
642_Parent_Identify	224	Picture	HX,8	2126868	0	1
642_Parent_Identify	226	Picture	UD,32	2147187	0	1
642_Parent_Identify	228	Picture	NS,64	2167173	0	1
642_Parent_Identify	230	Picture	HT,8	2186660	0	1
642_Parent_Identify	232	Picture	CD,16	2205147	0	1
642_Parent_Identify	234	Picture	HR,8	2223468	0	1
642_Parent_Identify	236	Picture	CN,16	2243287	0	1
642_Parent_Identify	238	Picture	HV,8	2262441	0	1
642_Parent_Identify	240	Picture	UW,32	2282594	0	1
642_Parent_Identify	242	Picture	NQ,64	2300581	0	1
642_Parent_Identify	244	Picture	NN,64	2318569	0	1
642_Parent_Identify	246	Picture	HW,8	2337556	0	1
642_Parent_Identify	248	Picture	CW,16	2356209	0	1
642_Parent_Identify	250	Picture	CE,16	2375696	0	1
642_Parent_Identify	252	Picture	HC,8	2394850	0	1
642_Parent_Identify	254	Picture	UA,32	2413670	0	1
642_Parent_Identify	256	Picture	CH,16	2432157	0	1
642_Parent_Identify	258	Picture	CO,16	2451144	0	1
642_Parent_Identify	260	Picture	CK,16	2469298	0	1
642_Parent_Identify	262	Picture	UN,32	2488285	0	1
642_Parent_Identify	264	Picture	NH,64	2507439	0	1
642_Parent_Identify	266	Picture	UL,32	2527591	0	1
642_Parent_Identify	268	Picture	UV,32	2547578	0	1
642_Parent_Identify	270	Picture	NV,64	2567397	0	1
642_Parent_Identify	272	Picture	UB,32	2585551	0	1
642_Parent_Identify	274	Picture	HA,8	2605371	0	1
642_Parent_Identify	276	Picture	UH,32	2624025	0	1
642_Parent_Identify	278	Picture	UU,32	2643012	0	1
642_Parent_Identify	280	Picture	CM,16	2662665	0	1
642_Parent_Identify	282	Picture	NR,64	2681652	0	1
642_Parent_Identify	284	Picture	HM,8	2701138	0	1
642_Parent_Identify	286	Picture	HN,8	2719959	0	1
642_Parent_Identify	288	Picture	HK,8	2738613	0	1
642_Parent_Identify	290	Picture	CS,16	2758099	0	1
