118-300_Parent_Identify	2	Response	24	18079	7919	1
118-300_Parent_Identify	4	Response	20	39439	8960	1
118-300_Parent_Identify	6	Response	20	58478	9513	1
118-300_Parent_Identify	8	Response	24	77518	8400	1
118-300_Parent_Identify	10	Response	20	95117	7679	1
118-300_Parent_Identify	12	Response	20	117036	9445	1
118-300_Parent_Identify	14	Response	24	133915	7671	1
118-300_Parent_Identify	16	Response	24	152235	7004	1
118-300_Parent_Identify	18	Response	18	172715	8164	1
118-300_Parent_Identify	20	Response	20	190314	7443	1
118-300_Parent_Identify	22	Response	22	211514	8656	1
118-300_Parent_Identify	24	Response	22	232393	9883	1
118-300_Parent_Identify	26	Response	24	250792	10295	1
118-300_Parent_Identify	28	Response	22	270952	10969	1
118-300_Parent_Identify	30	Response	18	289431	9462	1
118-300_Parent_Identify	32	Response	24	305591	7135	1
118-300_Parent_Identify	34	Response	20	324071	5795	1
118-300_Parent_Identify	36	Response	22	346469	8707	1
118-300_Parent_Identify	38	Response	24	361910	4328	1
118-300_Parent_Identify	40	Response	18	384069	7334	1
118-300_Parent_Identify	42	Response	24	403749	6861	1
118-300_Parent_Identify	44	Response	20	421188	5314	1
118-300_Parent_Identify	46	Response	24	442707	8346	1
118-300_Parent_Identify	48	Response	20	460787	7939	1
118-300_Parent_Identify	50	Response	18	482866	10365	1
118-300_Parent_Identify	52	Response	20	500786	8632	1
118-300_Parent_Identify	54	Response	24	517425	5452	1
118-300_Parent_Identify	56	Response	24	540385	8926	1
118-300_Parent_Identify	58	Response	24	556865	7251	1
118-300_Parent_Identify	60	Response	24	574864	6431	1
118-300_Parent_Identify	62	Response	20	603823	15071	1
118-300_Parent_Identify	64	Response	20	618223	10317	1
118-300_Parent_Identify	66	Response	18	635182	9123	1
118-300_Parent_Identify	68	Response	18	651822	7275	1
118-300_Parent_Identify	70	Response	18	675661	11462	1
118-300_Parent_Identify	72	Response	22	693901	9549	1
118-300_Parent_Identify	74	Response	22	714780	10776	1
118-300_Parent_Identify	76	Response	20	732540	9548	1
118-300_Parent_Identify	78	Response	22	754939	13794	1
118-300_Parent_Identify	80	Response	22	767179	8046	1
118-300_Parent_Identify	82	Response	24	787418	9466	1
118-300_Parent_Identify	84	Response	22	804698	7426	1
118-300_Parent_Identify	86	Response	22	824377	7785	1
118-300_Parent_Identify	88	Response	18	844456	8211	1
118-300_Parent_Identify	90	Response	22	862696	7631	1
118-300_Parent_Identify	92	Response	24	879336	5783	1
118-300_Parent_Identify	94	Response	22	900135	7763	1
118-300_Parent_Identify	96	Response	24	925494	13136	1
118-300_Parent_Identify	98	Response	18	942853	12008	1
118-300_Parent_Identify	100	Response	20	954773	5941	1
118-300_Parent_Identify	102	Response	18	981812	12827	1
118-300_Parent_Identify	104	Response	18	994133	6827	1
118-300_Parent_Identify	106	Response	22	1015252	9959	1
118-300_Parent_Identify	108	Response	22	1034452	9506	1
118-300_Parent_Identify	110	Response	24	1051171	6239	1
118-300_Parent_Identify	112	Response	18	1073091	7840	1
118-300_Parent_Identify	114	Response	22	1096289	11552	1
118-300_Parent_Identify	114	Response	22	1099089	14353	1
118-300_Parent_Identify	116	Response	24	1112130	9406	1
118-300_Parent_Identify	118	Response	20	1134929	13385	1
118-300_Parent_Identify	120	Response	24	1148048	7517	1
118-300_Parent_Identify	123	Response	18	1174208	34	1
118-300_Parent_Identify	124	Response	18	1187647	8976	1
118-300_Parent_Identify	126	Response	18	1207007	9682	1
118-300_Parent_Identify	128	Response	22	1230446	14135	1
118-300_Parent_Identify	130	Response	24	1244926	10461	1
118-300_Parent_Identify	132	Response	20	1267566	13448	1
118-300_Parent_Identify	134	Response	24	1279085	6314	1
118-300_Parent_Identify	137	Response	20	1307324	410	1
118-300_Parent_Identify	138	Response	22	1325243	14832	1
118-300_Parent_Identify	140	Response	20	1341644	12412	1
118-300_Parent_Identify	142	Response	20	1358362	9978	1
118-300_Parent_Identify	144	Response	18	1374522	8150	1
118-300_Parent_Identify	146	Response	20	1396762	11237	1
118-300_Parent_Identify	148	Response	20	1416041	11696	1
118-300_Parent_Identify	150	Response	22	1430601	8268	1
118-300_Parent_Identify	152	Response	20	1455080	12595	1
118-300_Parent_Identify	154	Response	24	1467720	7080	1
118-300_Parent_Identify	156	Response	22	1488759	7967	1
