250-39_Parent_Identify	6	Response	24	52207	5406	1
250-39_Parent_Identify	8	Response	22	70686	3733	1
250-39_Parent_Identify	10	Response	24	92846	7405	1
250-39_Parent_Identify	14	Response	18	127806	4391	1
250-39_Parent_Identify	16	Response	18	149885	7150	1
250-39_Parent_Identify	18	Response	24	167085	6029	1
250-39_Parent_Identify	20	Response	18	183245	4202	1
250-39_Parent_Identify	24	Response	20	224204	6687	1
250-39_Parent_Identify	24	Response	18	224363	6847	1
250-39_Parent_Identify	26	Response	24	242844	7006	1
250-39_Parent_Identify	28	Response	18	259404	4413	1
250-39_Parent_Identify	30	Response	24	279804	5659	1
250-39_Parent_Identify	32	Response	18	299003	4706	1
250-39_Parent_Identify	34	Response	22	317803	4352	1
250-39_Parent_Identify	36	Response	18	336123	4685	1
250-39_Parent_Identify	38	Response	18	356363	5604	1
250-39_Parent_Identify	40	Response	22	375082	5836	1
250-39_Parent_Identify	40	Response	24	375882	6637	1
250-39_Parent_Identify	42	Response	18	394362	5630	1
250-39_Parent_Identify	44	Response	24	412602	5716	1
250-39_Parent_Identify	46	Response	18	430601	4562	1
250-39_Parent_Identify	48	Response	20	447721	3194	1
250-39_Parent_Identify	50	Response	24	467642	4794	1
250-39_Parent_Identify	52	Response	18	487561	4394	1
250-39_Parent_Identify	54	Response	18	507881	6726	1
250-39_Parent_Identify	56	Response	24	524280	4972	1
250-39_Parent_Identify	58	Response	24	544760	5632	1
250-39_Parent_Identify	60	Response	18	565960	7345	1
250-39_Parent_Identify	62	Response	24	582440	5504	1
250-39_Parent_Identify	64	Response	24	603079	7323	1
250-39_Parent_Identify	66	Response	18	621479	5570	1
250-39_Parent_Identify	68	Response	24	641159	6430	1
250-39_Parent_Identify	68	Response	18	641160	6431	1
250-39_Parent_Identify	72	Response	24	679238	4537	1
250-39_Parent_Identify	74	Response	24	699638	5284	1
250-39_Parent_Identify	76	Response	24	717958	5616	1
250-39_Parent_Identify	78	Response	22	736117	5288	1
250-39_Parent_Identify	80	Response	22	757163	6347	1
250-39_Parent_Identify	82	Response	18	776997	6528	1
250-39_Parent_Identify	84	Response	22	796037	5582	1
250-39_Parent_Identify	88	Response	18	832196	4101	1
250-39_Parent_Identify	90	Response	24	852436	5187	1
250-39_Parent_Identify	92	Response	18	870996	5259	1
250-39_Parent_Identify	94	Response	18	892996	7107	1
250-39_Parent_Identify	96	Response	18	909875	4832	1
250-39_Parent_Identify	98	Response	24	929635	4273	1
250-39_Parent_Identify	100	Response	22	950515	6499	1
250-39_Parent_Identify	102	Response	18	968915	4579	1
250-39_Parent_Identify	104	Response	18	988675	6185	1
250-39_Parent_Identify	110	Response	24	1045154	4871	1
