222-10_Parent_Identify	2	Picture	HP,8	10159	0	1
222-10_Parent_Identify	4	Picture	NJ,64	30645	0	1
222-10_Parent_Identify	6	Picture	UK,32	50464	0	1
222-10_Parent_Identify	8	Picture	HH,8	68618	0	1
222-10_Parent_Identify	10	Picture	CX,16	87938	0	1
222-10_Parent_Identify	12	Picture	NI,64	107424	0	1
222-10_Parent_Identify	14	Picture	HG,8	125412	0	1
222-10_Parent_Identify	16	Picture	HD,8	145065	0	1
222-10_Parent_Identify	18	Picture	CP,16	164051	0	1
222-10_Parent_Identify	20	Picture	NL,64	182538	0	1
222-10_Parent_Identify	22	Picture	NM,64	201691	0	1
222-10_Parent_Identify	24	Picture	HJ,8	221344	0	1
222-10_Parent_Identify	26	Picture	UF,32	241663	0	1
222-10_Parent_Identify	28	Picture	UT,32	260816	0	1
222-10_Parent_Identify	30	Picture	CL,16	279303	0	1
222-10_Parent_Identify	32	Picture	HX,8	299289	0	1
222-10_Parent_Identify	34	Picture	UD,32	319608	0	1
222-10_Parent_Identify	36	Picture	NS,64	337596	0	1
222-10_Parent_Identify	38	Picture	HT,8	357249	0	1
222-10_Parent_Identify	40	Picture	CD,16	375403	0	1
222-10_Parent_Identify	42	Picture	HR,8	395055	0	1
222-10_Parent_Identify	44	Picture	CN,16	415374	0	1
222-10_Parent_Identify	46	Picture	HV,8	433695	0	1
222-10_Parent_Identify	48	Picture	UW,32	453847	0	1
222-10_Parent_Identify	50	Picture	NQ,64	473334	0	1
222-10_Parent_Identify	52	Picture	NN,64	493653	0	1
222-10_Parent_Identify	54	Picture	HW,8	513305	0	1
222-10_Parent_Identify	56	Picture	CW,16	533125	0	1
222-10_Parent_Identify	58	Picture	CE,16	553111	0	1
222-10_Parent_Identify	60	Picture	HC,8	571098	0	1
222-10_Parent_Identify	62	Picture	UA,32	589918	0	1
222-10_Parent_Identify	64	Picture	CH,16	607906	0	1
222-10_Parent_Identify	66	Picture	CO,16	627892	0	1
222-10_Parent_Identify	68	Picture	CK,16	648044	0	1
222-10_Parent_Identify	70	Picture	UN,32	666365	0	1
222-10_Parent_Identify	72	Picture	NH,64	686184	0	1
222-10_Parent_Identify	74	Picture	UL,32	706003	0	1
222-10_Parent_Identify	76	Picture	UV,32	725989	0	1
222-10_Parent_Identify	78	Picture	NV,64	745642	0	1
222-10_Parent_Identify	80	Picture	UB,32	764795	0	1
222-10_Parent_Identify	82	Picture	HA,8	784615	0	1
