118-172	2	Picture	HP,8	10159	0	1
118-172	4	Picture	NJ,64	28147	0	1
118-172	6	Picture	UK,32	47133	0	1
118-172	8	Picture	HH,8	66287	0	1
118-172	10	Picture	CX,16	84441	0	1
118-172	12	Picture	NI,64	104593	0	1
118-172	14	Picture	HG,8	122913	0	1
118-172	16	Picture	HD,8	142067	0	1
118-172	18	Picture	CP,16	162386	0	1
118-172	20	Picture	NL,64	182871	0	1
118-172	22	Picture	NM,64	202358	0	1
118-172	24	Picture	HJ,8	221178	0	1
118-172	26	Picture	UF,32	239332	0	1
118-172	28	Picture	UT,32	257819	0	1
118-172	30	Picture	CL,16	278138	0	1
118-172	32	Picture	HX,8	297624	0	1
118-172	34	Picture	UD,32	317277	0	1
118-172	36	Picture	NS,64	337429	0	1
118-172	38	Picture	HT,8	356916	0	1
118-172	40	Picture	CD,16	374903	0	1
118-172	42	Picture	HR,8	394556	0	1
118-172	44	Picture	CN,16	413209	0	1
118-172	46	Picture	HV,8	432696	0	1
118-172	48	Picture	UW,32	452515	0	1
118-172	50	Picture	NQ,64	471835	0	1
118-172	52	Picture	NN,64	491821	0	1
118-172	54	Picture	HW,8	511473	0	1
118-172	56	Picture	CW,16	530127	0	1
118-172	58	Picture	CE,16	549447	0	1
118-172	60	Picture	HC,8	567601	0	1
118-172	62	Picture	UA,32	587920	0	1
118-172	64	Picture	CH,16	606407	0	1
118-172	66	Picture	CO,16	625393	0	1
118-172	68	Picture	CK,16	644880	0	1
118-172	70	Picture	UN,32	663200	0	1
118-172	72	Picture	NH,64	681687	0	1
118-172	74	Picture	UL,32	701840	0	1
118-172	76	Picture	UV,32	720160	0	1
118-172	78	Picture	NV,64	739813	0	1
118-172	80	Picture	UB,32	757800	0	1
118-172	82	Picture	HA,8	776454	0	1
118-172	84	Picture	UH,32	796107	0	1
118-172	86	Picture	UU,32	814094	0	1
118-172	88	Picture	CM,16	832081	0	1
118-172	90	Picture	NR,64	850735	0	1
118-172	92	Picture	HM,8	868889	0	1
118-172	94	Picture	HN,8	887542	0	1
118-172	96	Picture	HK,8	906695	0	1
118-172	98	Picture	CS,16	926681	0	1
118-172	100	Picture	UP,32	945668	0	1
118-172	102	Picture	CJ,16	963822	0	1
118-172	104	Picture	CG,16	982475	0	1
118-172	106	Picture	UC,32	1002295	0	1
118-172	108	Picture	UI,32	1020782	0	1
118-172	110	Picture	CR,16	1039435	0	1
118-172	112	Picture	CV,16	1058422	0	1
118-172	114	Picture	NC,64	1077076	0	1
118-172	116	Picture	HB,8	1095396	0	1
118-172	118	Picture	US,32	1113883	0	1
118-172	120	Picture	HI,8	1133036	0	1
118-172	122	Picture	CB,16	1152023	0	1
118-172	124	Picture	UE,32	1170676	0	1
118-172	126	Picture	CC,16	1188997	0	1
118-172	128	Picture	NP,64	1209482	0	1
118-172	130	Picture	HO,8	1228136	0	1
118-172	132	Picture	NO,64	1247789	0	1
118-172	134	Picture	CT,16	1266276	0	1
118-172	136	Picture	UR,32	1286262	0	1
118-172	138	Picture	NT,64	1306248	0	1
118-172	140	Picture	UJ,32	1324901	0	1
118-172	142	Picture	UM,32	1344388	0	1
118-172	144	Picture	CA,16	1362375	0	1
118-172	146	Picture	ND,64	1382194	0	1
118-172	148	Picture	UQ,32	1402180	0	1
118-172	150	Picture	NB,64	1421167	0	1
118-172	152	Picture	UG,32	1440653	0	1
118-172	154	Picture	HQ,8	1459140	0	1
118-172	156	Picture	NU,64	1477794	0	1
118-172	158	Picture	CF,16	1496447	0	1
118-172	160	Picture	NF,64	1516433	0	1
118-172	162	Picture	NE,64	1534754	0	1
118-172	164	Picture	HU,8	1553074	0	1
118-172	166	Picture	NG,64	1572394	0	1
118-172	168	Picture	NW,64	1591214	0	1
118-172	170	Picture	CU,16	1611366	0	1
118-172	172	Picture	NA,64	1629520	0	1
118-172	174	Picture	NX,64	1648840	0	1
118-172	176	Picture	CI,16	1667161	0	1
118-172	178	Picture	UX,32	1686813	0	1
118-172	180	Picture	HF,8	1704967	0	1
118-172	182	Picture	HS,8	1723954	0	1
118-172	184	Picture	HE,8	1741941	0	1
118-172	186	Picture	UO,32	1761594	0	1
118-172	188	Picture	HL,8	1780248	0	1
118-172	190	Picture	CQ,16	1799234	0	1
118-172	192	Picture	NK,64	1818221	0	1
118-172	194	Picture	HP,8	1838207	0	1
118-172	196	Picture	NJ,64	1858026	0	1
118-172	198	Picture	UK,32	1876513	0	1
118-172	200	Picture	HH,8	1895500	0	1
118-172	202	Picture	CX,16	1915486	0	1
118-172	204	Picture	NI,64	1935472	0	1
118-172	206	Picture	HG,8	1953792	0	1
118-172	208	Picture	HD,8	1972113	0	1
118-172	210	Picture	CP,16	1991099	0	1
118-172	212	Picture	NL,64	2009753	0	1
118-172	214	Picture	NM,64	2029572	0	1
118-172	216	Picture	HJ,8	2047726	0	1
118-172	218	Picture	UF,32	2066213	0	1
118-172	220	Picture	UT,32	2085699	0	1
118-172	222	Picture	CL,16	2106018	0	1
118-172	224	Picture	HX,8	2124006	0	1
118-172	226	Picture	UD,32	2142826	0	1
118-172	228	Picture	NS,64	2160980	0	1
118-172	230	Picture	HT,8	2181132	0	1
118-172	232	Picture	CD,16	2199120	0	1
118-172	234	Picture	HR,8	2217940	0	1
118-172	236	Picture	CN,16	2236760	0	1
118-172	238	Picture	HV,8	2256746	0	1
118-172	240	Picture	UW,32	2276399	0	1
118-172	242	Picture	NQ,64	2295718	0	1
118-172	244	Picture	NN,64	2315371	0	1
118-172	246	Picture	HW,8	2335524	0	1
118-172	248	Picture	CW,16	2354677	0	1
118-172	250	Picture	CE,16	2374163	0	1
118-172	252	Picture	HC,8	2394482	0	1
118-172	254	Picture	UA,32	2414635	0	1
118-172	256	Picture	CH,16	2434787	0	1
118-172	258	Picture	CO,16	2453441	0	1
118-172	260	Picture	CK,16	2471428	0	1
118-172	262	Picture	UN,32	2491414	0	1
118-172	264	Picture	NH,64	2511733	0	1
118-172	266	Picture	UL,32	2530387	0	1
118-172	268	Picture	UV,32	2549207	0	1
118-172	270	Picture	NV,64	2568860	0	1
118-172	272	Picture	UB,32	2589179	0	1
118-172	274	Picture	HA,8	2607332	0	1
118-172	276	Picture	UH,32	2626319	0	1
118-172	278	Picture	UU,32	2646638	0	1
118-172	280	Picture	CM,16	2665958	0	1
118-172	282	Picture	NR,64	2686444	0	1
118-172	284	Picture	HM,8	2706596	0	1
118-172	286	Picture	HN,8	2724916	0	1
118-172	288	Picture	HK,8	2744736	0	1
118-172	290	Picture	CS,16	2763389	0	1
118-172	292	Picture	UP,32	2783542	0	1
118-172	294	Picture	CJ,16	2801862	0	1
118-172	296	Picture	CG,16	2821515	0	1
118-172	298	Picture	UC,32	2841501	0	1
118-172	300	Picture	UI,32	2859655	0	1
118-172	302	Picture	CR,16	2878642	0	1
118-172	304	Picture	CV,16	2897295	0	1
118-172	306	Picture	NC,64	2917448	0	1
118-172	308	Picture	HB,8	2937101	0	1
118-172	310	Picture	US,32	2955754	0	1
118-172	312	Picture	HI,8	2975074	0	1
118-172	314	Picture	CB,16	2995393	0	1
118-172	316	Picture	UE,32	3015712	0	1
118-172	318	Picture	CC,16	3036031	0	1
118-172	320	Picture	NP,64	3054185	0	1
118-172	322	Picture	HO,8	3074004	0	1
118-172	324	Picture	NO,64	3092658	0	1
118-172	326	Picture	CT,16	3111478	0	1
118-172	328	Picture	UR,32	3131464	0	1
118-172	330	Picture	NT,64	3150617	0	1
118-172	332	Picture	UJ,32	3170769	0	1
118-172	334	Picture	UM,32	3188757	0	1
118-172	336	Picture	CA,16	3209076	0	1
118-172	338	Picture	ND,64	3227063	0	1
118-172	340	Picture	UQ,32	3245051	0	1
118-172	342	Picture	NB,64	3264037	0	1
118-172	344	Picture	UG,32	3282857	0	1
118-172	346	Picture	HQ,8	3300845	0	1
118-172	348	Picture	NU,64	3319665	0	1
118-172	350	Picture	CF,16	3337819	0	1
118-172	352	Picture	NF,64	3356139	0	1
118-172	354	Picture	NE,64	3374793	0	1
118-172	356	Picture	HU,8	3392947	0	1
118-172	358	Picture	NG,64	3411933	0	1
118-172	360	Picture	NW,64	3432086	0	1
118-172	362	Picture	CU,16	3452571	0	1
118-172	364	Picture	NA,64	3470892	0	1
118-172	366	Picture	NX,64	3489212	0	1
118-172	368	Picture	CI,16	3508032	0	1
118-172	370	Picture	UX,32	3527852	0	1
118-172	372	Picture	HF,8	3546505	0	1
118-172	374	Picture	HS,8	3565991	0	1
118-172	376	Picture	HE,8	3585977	0	1
118-172	378	Picture	UO,32	3605797	0	1
118-172	380	Picture	HL,8	3626116	0	1
118-172	382	Picture	CQ,16	3645602	0	1
118-172	384	Picture	NK,64	3664256	0	1
118-172	386	Picture	HP,8	3683076	0	1
118-172	388	Picture	NJ,64	3702062	0	1
118-172	390	Picture	UK,32	3720383	0	1
118-172	392	Picture	HH,8	3739869	0	1
118-172	394	Picture	CX,16	3759689	0	1
118-172	396	Picture	NI,64	3778009	0	1
118-172	398	Picture	HG,8	3797662	0	1
118-172	400	Picture	HD,8	3816982	0	1
118-172	402	Picture	CP,16	3836801	0	1
118-172	404	Picture	NL,64	3856454	0	1
118-172	406	Picture	NM,64	3875607	0	1
118-172	408	Picture	HJ,8	3895260	0	1
118-172	410	Picture	UF,32	3913913	0	1
118-172	412	Picture	UT,32	3932900	0	1
