255-81_Parent_Identify	2	Picture	HP,8	10160	0	1
255-81_Parent_Identify	4	Picture	NJ,64	29812	0	1
255-81_Parent_Identify	6	Picture	UK,32	49632	0	1
255-81_Parent_Identify	8	Picture	HH,8	68952	0	1
255-81_Parent_Identify	10	Picture	CX,16	89271	0	1
255-81_Parent_Identify	12	Picture	NI,64	108257	0	1
255-81_Parent_Identify	14	Picture	HG,8	126745	0	1
255-81_Parent_Identify	16	Picture	HD,8	146064	0	1
255-81_Parent_Identify	18	Picture	CP,16	164218	0	1
255-81_Parent_Identify	20	Picture	NL,64	184204	0	1
255-81_Parent_Identify	22	Picture	NM,64	203691	0	1
255-81_Parent_Identify	24	Picture	HJ,8	223677	0	1
255-81_Parent_Identify	26	Picture	UF,32	242996	0	1
255-81_Parent_Identify	28	Picture	UT,32	260984	0	1
255-81_Parent_Identify	30	Picture	CL,16	279971	0	1
255-81_Parent_Identify	32	Picture	HX,8	300290	0	1
255-81_Parent_Identify	34	Picture	UD,32	318943	0	1
255-81_Parent_Identify	36	Picture	NS,64	338097	0	1
255-81_Parent_Identify	38	Picture	HT,8	356917	0	1
255-81_Parent_Identify	40	Picture	CD,16	375071	0	1
255-81_Parent_Identify	42	Picture	HR,8	395057	0	1
255-81_Parent_Identify	44	Picture	CN,16	413710	0	1
255-81_Parent_Identify	46	Picture	HV,8	431864	0	1
255-81_Parent_Identify	48	Picture	UW,32	451184	0	1
255-81_Parent_Identify	50	Picture	NQ,64	470670	0	1
255-81_Parent_Identify	52	Picture	NN,64	490990	0	1
255-81_Parent_Identify	54	Picture	HW,8	509477	0	1
255-81_Parent_Identify	56	Picture	CW,16	529629	0	1
255-81_Parent_Identify	58	Picture	CE,16	548116	0	1
255-81_Parent_Identify	60	Picture	HC,8	566270	0	1
255-81_Parent_Identify	62	Picture	UA,32	586423	0	1
255-81_Parent_Identify	64	Picture	CH,16	604910	0	1
255-81_Parent_Identify	66	Picture	CO,16	623563	0	1
255-81_Parent_Identify	68	Picture	CK,16	643383	0	1
255-81_Parent_Identify	70	Picture	UN,32	663369	0	1
255-81_Parent_Identify	72	Picture	NH,64	683188	0	1
255-81_Parent_Identify	74	Picture	UL,32	703174	0	1
255-81_Parent_Identify	76	Picture	UV,32	722994	0	1
255-81_Parent_Identify	78	Picture	NV,64	741814	0	1
255-81_Parent_Identify	80	Picture	UB,32	761800	0	1
255-81_Parent_Identify	82	Picture	HA,8	779787	0	1
255-81_Parent_Identify	84	Picture	UH,32	799440	0	1
255-81_Parent_Identify	86	Picture	UU,32	818260	0	1
255-81_Parent_Identify	88	Picture	CM,16	838080	0	1
255-81_Parent_Identify	90	Picture	NR,64	858066	0	1
255-81_Parent_Identify	92	Picture	HM,8	877719	0	1
255-81_Parent_Identify	94	Picture	HN,8	896206	0	1
255-81_Parent_Identify	96	Picture	HK,8	915526	0	1
255-81_Parent_Identify	98	Picture	CS,16	933513	0	1
255-81_Parent_Identify	100	Picture	UP,32	953666	0	1
255-81_Parent_Identify	102	Picture	CJ,16	973652	0	1
255-81_Parent_Identify	104	Picture	CG,16	991639	0	1
255-81_Parent_Identify	106	Picture	UC,32	1011958	0	1
255-81_Parent_Identify	108	Picture	UI,32	1030612	0	1
255-81_Parent_Identify	110	Picture	CR,16	1050931	0	1
255-81_Parent_Identify	112	Picture	CV,16	1071083	0	1
255-81_Parent_Identify	114	Picture	NC,64	1089570	0	1
255-81_Parent_Identify	116	Picture	HB,8	1109223	0	1
255-81_Parent_Identify	118	Picture	US,32	1128876	0	1
255-81_Parent_Identify	120	Picture	HI,8	1149195	0	1
255-81_Parent_Identify	122	Picture	CB,16	1168015	0	1
255-81_Parent_Identify	124	Picture	UE,32	1187668	0	1
255-81_Parent_Identify	126	Picture	CC,16	1207488	0	1
255-81_Parent_Identify	128	Picture	NP,64	1226974	0	1
255-81_Parent_Identify	130	Picture	HO,8	1245461	0	1
255-81_Parent_Identify	132	Picture	NO,64	1265780	0	1
255-81_Parent_Identify	134	Picture	CT,16	1284267	0	1
255-81_Parent_Identify	136	Picture	UR,32	1303088	0	1
255-81_Parent_Identify	138	Picture	NT,64	1322574	0	1
255-81_Parent_Identify	140	Picture	UJ,32	1342560	0	1
255-81_Parent_Identify	142	Picture	UM,32	1361380	0	1
255-81_Parent_Identify	144	Picture	CA,16	1381033	0	1
255-81_Parent_Identify	146	Picture	ND,64	1399354	0	1
255-81_Parent_Identify	148	Picture	UQ,32	1418174	0	1
255-81_Parent_Identify	150	Picture	NB,64	1437160	0	1
255-81_Parent_Identify	152	Picture	UG,32	1457146	0	1
255-81_Parent_Identify	154	Picture	HQ,8	1476799	0	1
255-81_Parent_Identify	156	Picture	NU,64	1495619	0	1
255-81_Parent_Identify	158	Picture	CF,16	1514107	0	1
255-81_Parent_Identify	160	Picture	NF,64	1533426	0	1
255-81_Parent_Identify	162	Picture	NE,64	1552913	0	1
255-81_Parent_Identify	164	Picture	HU,8	1572899	0	1
255-81_Parent_Identify	166	Picture	NG,64	1593218	0	1
255-81_Parent_Identify	168	Picture	NW,64	1613204	0	1
255-81_Parent_Identify	170	Picture	CU,16	1633523	0	1
255-81_Parent_Identify	172	Picture	NA,64	1651677	0	1
255-81_Parent_Identify	174	Picture	NX,64	1670664	0	1
255-81_Parent_Identify	176	Picture	CI,16	1690150	0	1
255-81_Parent_Identify	178	Picture	UX,32	1709137	0	1
255-81_Parent_Identify	180	Picture	HF,8	1728790	0	1
255-81_Parent_Identify	182	Picture	HS,8	1748276	0	1
255-81_Parent_Identify	184	Picture	HE,8	1767596	0	1
255-81_Parent_Identify	186	Picture	UO,32	1787582	0	1
255-81_Parent_Identify	188	Picture	HL,8	1805736	0	1
255-81_Parent_Identify	190	Picture	CQ,16	1824556	0	1
255-81_Parent_Identify	192	Picture	NK,64	1842876	0	1
255-81_Parent_Identify	194	Picture	HP,8	1861030	0	1
255-81_Parent_Identify	196	Picture	NJ,64	1881349	0	1
255-81_Parent_Identify	198	Picture	UK,32	1901502	0	1
255-81_Parent_Identify	200	Picture	HH,8	1920822	0	1
255-81_Parent_Identify	202	Picture	CX,16	1939309	0	1
255-81_Parent_Identify	204	Picture	NI,64	1957629	0	1
255-81_Parent_Identify	206	Picture	HG,8	1977615	0	1
255-81_Parent_Identify	208	Picture	HD,8	1997768	0	1
255-81_Parent_Identify	210	Picture	CP,16	2017421	0	1
255-81_Parent_Identify	212	Picture	NL,64	2036907	0	1
255-81_Parent_Identify	214	Picture	NM,64	2055061	0	1
255-81_Parent_Identify	216	Picture	HJ,8	2074881	0	1
255-81_Parent_Identify	218	Picture	UF,32	2094700	0	1
255-81_Parent_Identify	220	Picture	UT,32	2113021	0	1
255-81_Parent_Identify	222	Picture	CL,16	2132840	0	1
255-81_Parent_Identify	224	Picture	HX,8	2153326	0	1
255-81_Parent_Identify	226	Picture	UD,32	2171480	0	1
255-81_Parent_Identify	228	Picture	NS,64	2191299	0	1
255-81_Parent_Identify	230	Picture	HT,8	2210286	0	1
255-81_Parent_Identify	232	Picture	CD,16	2228273	0	1
255-81_Parent_Identify	234	Picture	HR,8	2248259	0	1
255-81_Parent_Identify	236	Picture	CN,16	2266746	0	1
255-81_Parent_Identify	238	Picture	HV,8	2286899	0	1
255-81_Parent_Identify	240	Picture	UW,32	2306219	0	1
255-81_Parent_Identify	242	Picture	NQ,64	2325871	0	1
255-81_Parent_Identify	244	Picture	NN,64	2345691	0	1
255-81_Parent_Identify	246	Picture	HW,8	2363678	0	1
255-81_Parent_Identify	248	Picture	CW,16	2381999	0	1
255-81_Parent_Identify	250	Picture	CE,16	2402318	0	1
255-81_Parent_Identify	252	Picture	HC,8	2421138	0	1
255-81_Parent_Identify	254	Picture	UA,32	2440458	0	1
255-81_Parent_Identify	256	Picture	CH,16	2458612	0	1
255-81_Parent_Identify	258	Picture	CO,16	2476599	0	1
255-81_Parent_Identify	260	Picture	CK,16	2496086	0	1
255-81_Parent_Identify	262	Picture	UN,32	2516405	0	1
255-81_Parent_Identify	264	Picture	NH,64	2534392	0	1
255-81_Parent_Identify	266	Picture	UL,32	2554212	0	1
255-81_Parent_Identify	268	Picture	UV,32	2573698	0	1
255-81_Parent_Identify	270	Picture	NV,64	2591685	0	1
255-81_Parent_Identify	272	Picture	UB,32	2610172	0	1
255-81_Parent_Identify	274	Picture	HA,8	2630158	0	1
255-81_Parent_Identify	276	Picture	UH,32	2648645	0	1
255-81_Parent_Identify	278	Picture	UU,32	2668798	0	1
255-81_Parent_Identify	280	Picture	CM,16	2688951	0	1
255-81_Parent_Identify	282	Picture	NR,64	2708104	0	1
255-81_Parent_Identify	284	Picture	HM,8	2728090	0	1
255-81_Parent_Identify	286	Picture	HN,8	2747077	0	1
255-81_Parent_Identify	288	Picture	HK,8	2766063	0	1
