118-286_Parent_Identify	3	Response	24	26998	1682	1
118-286_Parent_Identify	4	Response	22	38757	8612	1
118-286_Parent_Identify	6	Response	22	59797	9998	1
118-286_Parent_Identify	8	Response	24	76036	6585	1
118-286_Parent_Identify	10	Response	18	95316	7877	1
118-286_Parent_Identify	12	Response	22	117556	10131	1
118-286_Parent_Identify	14	Response	24	134515	6771	1
118-286_Parent_Identify	16	Response	24	153715	7650	1
118-286_Parent_Identify	18	Response	18	171554	7003	1
118-286_Parent_Identify	20	Response	22	188754	4882	1
118-286_Parent_Identify	22	Response	22	210513	7155	1
118-286_Parent_Identify	24	Response	24	232193	8349	1
118-286_Parent_Identify	26	Response	18	253712	10882	1
118-286_Parent_Identify	29	Response	22	278032	393	1
118-286_Parent_Identify	30	Response	18	288911	8441	1
118-286_Parent_Identify	32	Response	24	308591	8634	1
118-286_Parent_Identify	34	Response	20	326910	8633	1
118-286_Parent_Identify	36	Response	22	344750	7652	1
118-286_Parent_Identify	38	Response	24	360989	4572	1
118-286_Parent_Identify	40	Response	18	390668	14932	1
118-286_Parent_Identify	42	Response	22	400349	5958	1
118-286_Parent_Identify	44	Response	22	425308	12930	1
118-286_Parent_Identify	46	Response	24	437388	6523	1
118-286_Parent_Identify	48	Response	20	462747	11563	1
118-286_Parent_Identify	50	Response	22	476908	7403	1
118-286_Parent_Identify	52	Response	22	494186	6361	1
118-286_Parent_Identify	54	Response	24	509546	3733	1
118-286_Parent_Identify	56	Response	20	535145	9680	1
118-286_Parent_Identify	58	Response	18	552745	7960	1
118-286_Parent_Identify	60	Response	24	570025	7252	1
118-286_Parent_Identify	62	Response	20	589224	7132	1
118-286_Parent_Identify	64	Response	20	612904	11325	1
118-286_Parent_Identify	66	Response	18	628503	7771	1
118-286_Parent_Identify	68	Response	18	648183	7798	1
118-286_Parent_Identify	70	Response	22	670422	10051	1
118-286_Parent_Identify	72	Response	22	687142	8117	1
118-286_Parent_Identify	74	Response	20	705461	7117	1
118-286_Parent_Identify	76	Response	20	727301	8637	1
118-286_Parent_Identify	78	Response	22	745140	7323	1
118-286_Parent_Identify	80	Response	20	765780	8810	1
118-286_Parent_Identify	82	Response	24	782659	7369	1
118-286_Parent_Identify	84	Response	22	807139	12195	1
118-286_Parent_Identify	86	Response	22	824419	10988	1
118-286_Parent_Identify	88	Response	18	841538	8788	1
118-286_Parent_Identify	90	Response	22	862977	11241	1
118-286_Parent_Identify	92	Response	24	881777	11387	1
118-286_Parent_Identify	94	Response	24	898257	9546	1
118-286_Parent_Identify	96	Response	24	913536	6505	1
118-286_Parent_Identify	98	Response	18	937696	11844	1
118-286_Parent_Identify	100	Response	22	951775	5938	1
118-286_Parent_Identify	102	Response	18	973295	8137	1
118-286_Parent_Identify	104	Response	18	991614	6970	1
118-286_Parent_Identify	106	Response	20	1010175	7544	1
118-286_Parent_Identify	108	Response	18	1032574	11289	1
118-286_Parent_Identify	110	Response	18	1051293	10355	1
118-286_Parent_Identify	112	Response	18	1068493	8401	1
118-286_Parent_Identify	114	Response	22	1086252	6175	1
118-286_Parent_Identify	116	Response	24	1103852	4289	1
118-286_Parent_Identify	118	Response	22	1124972	6589	1
118-286_Parent_Identify	120	Response	24	1142491	4954	1
118-286_Parent_Identify	122	Response	18	1165290	8933	1
118-286_Parent_Identify	124	Response	18	1185450	10106	1
118-286_Parent_Identify	126	Response	18	1201129	6632	1
